ID,USERZIPCODE,PLATFORMTYPE,URL,KEYWORDS,TAXONOMY,IS_HCP
92013,44130,'Online Medical Journal',https://www.clinicalpainadvisor.com/dea-drug-slang-code-words/drug-slang-code-words/,Chronic|Urology|Medicine|Total|General|Child|Controlled|Clinical|False|Dental|Synthetic|Cardiology,207R00000X,1
52819,2026,'Online Medical Journal',https://www.rarediseaseadvisor.com/insights/sm-insights/systemic-mastocytosis-pregnancy/?utm_source=jungroup&utm_medium=ppc&utm_campaign=traffic-drivers-rda&wtu_id_h=e922e4f4189330fe80379549a24a437b,'Angioedema|Gastroenterology|Multiple Sclerosis|Clinical|False|Anesthesia|Bradycardia|Physicians|Health|Neoplastic|Dermatology|Obstetrics & Gynecology|Intensive Care|Thyroid Carcinoma|Urology|Hepatology|Biopsy|Hereditary|Delivery|Obstetric|Reproductive|Cardiology|Oncology|Allergens|Bone Marrow|Child|Neurology|Rheumatology|Large',2084P0800X,1
31757,1519,'Online Medical Journal',https://www.cancertherapyadvisor.com/home/news/conference-coverage/san-antonio-breast-cancer-symposium-sabcs/sabcs-2018/car-t-trial-for-triple-negative-breast-cancer-under-way/,Cardiology|Rheumatology|General|Neurology|Psychiatry|Clinical|False|Gastroenterology|Medicine|Small|Total|Urology|Lung|Dermatology|Endocrine|Chronic|Oncology|Ophthalmology,2084P0800X,1
35344,1118,'Online Medical Journal',https://www.grantsformedical.com/grants-for-parents-with-a-disabled-child.html,'Mental Health|Hospitals|Physicians|Dental|Dermatology|Clinical|Health|Child|Dentistry|False|Surgery|Congenital|Small',2084P0800X,1
81741,73521,'Online Medical Journal','https://www.clinicaladvisor.com/home/meeting-coverage/aanp-2022/aanp-mental-health-services-conference-aanp22-april-kapu/?utm_source=newsletter&utm_medium=email&utm_campaign=NWLTR_CAD_UPDT_Ingrezza_220707_JM&hmEmail=J7YaFM3ruMoKg\%2FiCfmr5suVttgmY2dpo&hmSubId=&NID=','False|Patient Care|Medicine|Health|Cardiovascular|Oncology|Orthopedics|Pediatrics|Dermatology|Health Services|General|Educational|Gastroenterology|Surgery|Clinical|Rheumatology|Urology|Mental Health|Asthma|Preventive|Cardiology|Ophthalmology|Hepatology|Neurology|Psychiatry',207Q00000X,1
62616,21704,'Online Medical Journal',https://www.grantsformedical.com/grants-for-parents-with-a-disabled-child.html,'Mental Health|Hospitals|Physicians|Dental|Dermatology|Clinical|Health|Child|Dentistry|False|Surgery|Congenital|Small',207R00000X,1
94165,20147,'Online Medical Journal','https://www.medicalbag.com/?utm_source=newsletter&utm_medium=email&utm_campaign=NWLTR_MED_UPDT_072922_RM&hmEmail=62C0C66YQxuUUa5k8fvdUw\%3D\%3D&hmSubId=&NID=1003906223','Genetic|Large|Autoimmune|Health|False|Abortion|Dermatology|Ophthalmology|Heart Failure|Technology|Trauma|Surgery|Flu|Clinical|Lung Abscess|Analgesia|Oncology|Lung|Rheumatoid|Cardiovascular|Anemia|Hereditary|Cardiology|Rheumatology|Abscess|Arthritis|Anesthesia|Lung Diseases|Medicine|Dermatitis|Biliary Tract|Congenital|Oral|Neurology|Molecular|Physicians|Liver|Asthma|Ruptured|Angioedema|Diagnosis|Gastroenterology|Psychiatry|Urology',2084P0800X,1
56464,90620,'Online Medical Journal',https://www.cureus.com/articles/39455-whats-the-risk-differentiating-risk-ratios-odds-ratios-and-hazard-ratios,'Rehabilitation|Transplantation|Clinical|Preventive|Oncology|Orthopedics|Otolaryngology|Preventive Medicine|Rheumatology|Surgery|Medicine|False|Oral|Pathology|Dermatology|Ophthalmology|Specialties|Controlled|Dentistry|Large|Total|Emergency Medicine|Technology|Operative|Surgical|Trauma|Urology|Small|Neurological Surgery|Psychiatry|Patient Care|Male|Physical Medicine & Rehabilitation|Resuscitation|General Practice|Health|General|Anesthesiology|Pediatrics|Cardiac Tamponade|Critical Care|Myocardial Infarction|Cardiac|Cardiology|Gastroenterology|Neurology|Nuclear Medicine',2084P0800X,1
97521,660441328,'Online Medical Journal',https://globalrph.com/medcalcs/protein-requirements-daily/,'Gastrointestinal Tract|Female|Oncology|Medicine|Small|Metabolic|Elderly|Health|False|Trauma|Total|Lung|Male|Aged|Liver|Drug Therapy|Dental',2084N0400X,1
30020,36606,'Online Medical Journal',https://www.cureus.com/articles/98184-biliary-duct-hamartomas-a-systematic-review,'Tachycardia|Trauma|Acquired|Neurological Surgery|Psychiatry|Polyneuropathy|Autoimmune|Bariatric Surgery|Congenital|Clinical|Dentistry|Radiography|Surgical|Intrahepatic|Small|Neoplastic|Papillary|Anesthesiology|Orthopedics|Medicine|Liver Transplantation|Transplantation|Cardiac|Chronic|Oral|Pathology|Cardiology|Nuclear Medicine|General Practice|Shock|Bile Ducts|Genetic|Large|Total|Dermatology|Physical Medicine & Rehabilitation|Preventive Medicine|Rheumatology|Lung|Thyroid Cancer|Male|Ophthalmology|Otolaryngology|Surgery|Physicians|Liver|Hamartoma|Health|Biopsy|Technology|False|Female|Oncology|Pancreas|Cysts|Specialties|Rehabilitation|Intravenous|Diagnosis|Preventive|Gastroenterology|Urology|Elderly|Emergency Medicine|Critical Care|Resuscitation|General|Tuberculosis|Infected|Neurology|Pediatrics',2084N0400X,1
48985,63119,'Online Medical Journal',https://www.infectiousdiseaseadvisor.com/home/topics/covid19/increased-myocarditis-after-second-dose-of-mrna-1273-vs-bnt162b2/?itm_campaign=Bibblio_related&itm_medium=Bibblio_carousel&itm_source=Bibblio,'covid|pain|disease|central nervous system infections|vaccines|covid-19|hepatitis|oncology|cardiology|the|general|respiratory tract infections|vaccine|clinical|hematology|nervous system|dermatology|pericarditis|cardiovascular infections|urology|eye infections|sepsis|',207RP1001X,1
104634,75020,'Online Medical Journal',https://www.gastroenterologyadvisor.com/general-gastroenterology/patient-factors-associated-with-appendectomy-within-30-days-of-antibiotics/?utm_source=jungroup&utm_medium=ppc&utm_campaign=traffic-drivers-gastro&wtu_id_h=9cbeb13e86b5cb4c67501bd451e37da1,'Biliary Tract|Stomach|Metabolic|Neoplasms|Oncology|Anxiety Disorders|Surgery|Dermatology|Gastroenterology|Psychiatry|Liver|Clinical|Transplantation|Hepatic Transplantation|General|Total|Ophthalmology|Rheumatology|Sleep Disorders|Esophagus|Cardiology|False|Urology|Chronic|Neurology|Medicine|Pancreas',2084P0800X,1
69946,95032,'Online Medical Journal',https://www.thecardiologyadvisor.com/home/clinical-charts/neurogenic-orthostatic-hypotension-screening-diagnosis/,'Total|Heart Failure|Hypotension|False|Urology|Heart Block|Medicine|Metabolic|Arrhythmia|Cardiac|Sinus|Diagnosis|Neurogenic|Intrinsic|Cardiology|Clinical|Transplantation|General',2084P0804X,1
92818,72744,'Online Medical Journal',https://www.rarediseaseadvisor.com/insights/sm-insights/systemic-mastocytosis-pregnancy/?utm_source=jungroup&utm_medium=ppc&utm_campaign=traffic-drivers-rda&wtu_id_h=e922e4f4189330fe80379549a24a437b,'Angioedema|Gastroenterology|Multiple Sclerosis|Clinical|False|Anesthesia|Bradycardia|Physicians|Health|Neoplastic|Dermatology|Obstetrics & Gynecology|Intensive Care|Thyroid Carcinoma|Urology|Hepatology|Biopsy|Hereditary|Delivery|Obstetric|Reproductive|Cardiology|Oncology|Allergens|Bone Marrow|Child|Neurology|Rheumatology|Large',2084P0800X,1
67981,363031907,'Online Medical Journal',https://globalrph.com/medcalcs/protein-requirements-daily/,'Gastrointestinal Tract|Female|Oncology|Medicine|Small|Metabolic|Elderly|Health|False|Trauma|Total|Lung|Male|Aged|Liver|Drug Therapy|Dental',2084N0400X,1
41734,17981,'Online Medical Journal',https://www.empr.com/home/news/movantik-no-longer-controlled-substance-dea-rules/,'Dermatology|Pediatrics|Technology|Small|Metabolic|Gastroenterology|Endocrine|Induced|Oncology|False|Clinical|Ophthalmology|Rheumatology|Gastrointestinal Tract|Chronic|Cardiology|Neurology|Child|Health|Cardiovascular|Diagnosis|Psychiatry|Urology|Medicine|Controlled|Oral',2084N0400X,1
2198,10924,'Online Medical Journal',https://www.rheumatologyadvisor.com/home/news/exploring-the-link-between-covid-19-and-autoimmunity-can-help-patients-with-long-haul-covid/,'Health|Rheumatoid|Cardiology|Lung|Mental Health|Molecular|Psychiatry|Anxiety Disorders|General|Arthritis|Cardiovascular|False|Oncology|Lung Diseases|Large|Ophthalmology|Rheumatology|Overweight|Immune System|Medicine|Aged|Dermatology|Gastroenterology|Autoimmune|Clinical|Genetic|Chronic|Total|Neurology|Urology',2084P0800X,1
69647,23453,'Online Medical Journal',https://www.renalandurologynews.com/home/news/urology/prostate-cancer/survival-outcomes-in-gleason-9-10-pca-similar-with-radiation-surgery/,Cardiovascular|Clinical|Rheumatology|Transplantation|Total|Medicine|General|Cardiology|Neurology|Oncology|Ophthalmology|Surgery|Premature|Biopsy|Anemia|Nephritis|Psychiatry|False|Chronic|Reproductive|Gastroenterology|Health|Dermatology|Urology,207RG0300X,1
42972,32221,'Online Medical Journal',https://www.rheumatologyadvisor.com/home/news/early-screening-and-management-of-cardiovascular-risk-factors-important-in-psoriatic-arthritis-and-ankylosing-spondylitis/?utm_source=jungroup&utm_medium=ppc&utm_campaign=traffic-drivers-rheum&rwdd=1,Arthritis|Urology|Oncology|Rheumatology|Clinical|Total|Medicine|Cardiology|Neurology|Cardiovascular|Gastroenterology|Psychiatry|General|Ophthalmology|False|Rheumatoid|Dermatology,207Q00000X,1
92236,100751850,'Online Medical Journal',https://www.medicalbag.com/,'Genetic|Large|Autoimmune|Health|False|Abortion|Dermatology|Ophthalmology|Heart Failure|Technology|Trauma|Surgery|Flu|Clinical|Lung Abscess|Analgesia|Oncology|Lung|Rheumatoid|Cardiovascular|Anemia|Hereditary|Cardiology|Rheumatology|Abscess|Arthritis|Anesthesia|Lung Diseases|Medicine|Dermatitis|Biliary Tract|Congenital|Oral|Neurology|Molecular|Physicians|Liver|Asthma|Ruptured|Angioedema|Diagnosis|Gastroenterology|Psychiatry|Urology',2084N0400X,1
110321,95252,'Online Medical Journal',https://www.clinicaladvisor.com/slideshow/clinical-quiz/derm-dx-thick-sticky-scales-that-clump-to-hair/,Asthma|Psychiatry|Medicine|Clinical|Pediatrics|General|Cardiology|Neurology|Rheumatology|Surgery|Urology|Oral|Chronic|Gastroenterology|Orthopedics|Dermatitis|Diagnosis|Dermatology|False|Ophthalmology|Hepatology|Cardiovascular|Large|Small|Oncology|Health,2084P0800X,1
7446,54235,'Online Medical Journal',https://www.dermatologyadvisor.com/home/decision-support-in-medicine/dermatology/cellulitis-and-erysipelis/,'Controlled|Clinical|Oral|Total|Nuclear Medicine|Surgery|Arthritis|Drainage|Intravenous|Lymphatic System|Anti-Inflammatory Agents|Joints|Health|Dental|Surgical|Ophthalmology|Diabetes Mellitus|Physicians|Allergic|Cardiology|Gastroenterology|Psychiatry|Rheumatology|Urology|Antibiotic Prophylaxis|Biopsy|Diagnosis|Chronic|Neurology|Dermatitis|Angioedema|General|Hemolytic|Large|False|Trauma|Dermatology|Medicine|Erythema|Liver|Abscess|Lymphedema|Small|Oncology|Shock|Fasciitis|Cellulitis|Debridement',2084P0800X,1
4859,98610,'Online Medical Journal',https://www.rheumatologyadvisor.com/home/news/early-screening-and-management-of-cardiovascular-risk-factors-important-in-psoriatic-arthritis-and-ankylosing-spondylitis/?utm_source=jungroup&utm_medium=ppc&utm_campaign=traffic-drivers-rheum&rwdd=1,Arthritis|Urology|Oncology|Rheumatology|Clinical|Total|Medicine|Cardiology|Neurology|Cardiovascular|Gastroenterology|Psychiatry|General|Ophthalmology|False|Rheumatoid|Dermatology,2084P0800X,1
101015,19380,'Online Medical Journal',https://www.cancertherapyadvisor.com/home/cancer-topics/skin-cancer/how-has-immunotherapy-improved-survival-rates-in-patients-with-melanoma/,'Oncology|Urology|Dermatology|Chronic|Gastroenterology|Neurology|Immune System|Diagnosis|Endocrine|Psychiatry|General|Cardiology|Lung|Total|Rheumatology|Medicine|Clinical|False|Ophthalmology',207R00000X,1
34199,46375,'Online Medical Journal',https://www.cancertherapyadvisor.com/home/decision-support-in-medicine/labmed/mantle-cell-lymphoma-disease/,'Total|Endocrine|Small|Neurology|Rheumatology|Diagnosis|False|Lung|Molecular|Psychiatry|Bone Marrow|Chronic|Oncology|Urology|General|Clinical|Cardiology|Biopsy|Gastroenterology|Medicine|Dermatology|Ophthalmology',207RR0500X,1
13354,11222,'Online Medical Journal',https://www.clinicaladvisor.com/home/consultations/hpv-recurrence-risk-in-monogamous-relationships/,Cardiovascular|Clinical|False|Male|Oncology|Psychiatry|Medicine|Hepatology|General|Total|Gastroenterology|Neurology|Urology|Health|Cardiology|Asthma|Orthopedics|Pediatrics|Rheumatology|Dermatology|Surgery|Acquired|Ophthalmology,2084N0400X,1
92561,10016,'Online Medical Journal','https://allmedx.com/q/Flu vaccine lowers risk of stroke?utm_source=Email8271&utm_medium=email&utm_campaign=Email8271&em_tag=184549','influenza|covid|nephrology|herpes zoster ophthalmicus|vaccines|radiology|preventive medicine|critical care|internal medicine|pulmonary medicine|flu vaccine|diabetes mellitus|interventional cardiology|oncology|medical oncology|acs|general|acute coronary syndrome|pneumonia|shingles|famciclovir|angioplasty|herpes zoster|disease|secondary prevention|health|covid-19|pain management|stroke|cardiology|cerebrovascular accident|flu|the|metabolic syndrome|vaccine|clinical|hematology|venous thromboembolism|transplantation|pediatrics|urology|diabetes|hypertension|',2084N0400X,1
76481,90620,'Online Medical Journal',https://www.cureus.com/articles/39455-whats-the-risk-differentiating-risk-ratios-odds-ratios-and-hazard-ratios,'Rehabilitation|Transplantation|Clinical|Preventive|Oncology|Orthopedics|Otolaryngology|Preventive Medicine|Rheumatology|Surgery|Medicine|False|Oral|Pathology|Dermatology|Ophthalmology|Specialties|Controlled|Dentistry|Large|Total|Emergency Medicine|Technology|Operative|Surgical|Trauma|Urology|Small|Neurological Surgery|Psychiatry|Patient Care|Male|Physical Medicine & Rehabilitation|Resuscitation|General Practice|Health|General|Anesthesiology|Pediatrics|Cardiac Tamponade|Critical Care|Myocardial Infarction|Cardiac|Cardiology|Gastroenterology|Neurology|Nuclear Medicine',208000000X,1
63286,75041,'Online Medical Journal',https://www.cureus.com/articles/39455-whats-the-risk-differentiating-risk-ratios-odds-ratios-and-hazard-ratios,'Rehabilitation|Transplantation|Clinical|Preventive|Oncology|Orthopedics|Otolaryngology|Preventive Medicine|Rheumatology|Surgery|Medicine|False|Oral|Pathology|Dermatology|Ophthalmology|Specialties|Controlled|Dentistry|Large|Total|Emergency Medicine|Technology|Operative|Surgical|Trauma|Urology|Small|Neurological Surgery|Psychiatry|Patient Care|Male|Physical Medicine & Rehabilitation|Resuscitation|General Practice|Health|General|Anesthesiology|Pediatrics|Cardiac Tamponade|Critical Care|Myocardial Infarction|Cardiac|Cardiology|Gastroenterology|Neurology|Nuclear Medicine',2084N0600X,1
69602,49056,'Online Medical Journal',https://www.psychiatryadvisor.com/home/schizophrenia-advisor/long-term-cognitive-decline-found-in-schizophrenia-and-other-psychoses/,'Medicine|Bipolar and Related Disorders|Controlled|Trauma|Small|Psychiatry|Health|General|Urology|Anxiety Disorders|Clinical|Conduct Disorders|Cardiology|Diagnosis|False|Total',2084P0800X,1
69034,54901,'Online Medical Journal',https://www.oncologynurseadvisor.com/home/departments/radiation-and-your-patient/sepsis-risks-diagnosis-management-undergoing-radiotherapy-risks/2/,'Health|Arrhythmias|Clinical|Ophthalmology|Intensive Care|Shock|Liver|Chronic|Oral|Urology|Gastrointestinal Tracts|General|Radiography|False|Cardiology|Rheumatology|Perfusion|Gastroenterology|Psychiatry|Neutrophils|Lung|Hypotension|Oncology|Medicine|Total|Diagnosis|Neoplasms|Medical Oncology|Neurology|Dermatology',2084P0800X,1
47487,765494110,'Online Medical Journal','https://www.pulmonologyadvisor.com/home/meetings/ats-2022/asthma-exacerbation-frequency-and-depression/?utm_source=newsletter&utm_medium=email&utm_campaign=pulm-update-hay-20220518&cpn=pcp_md,im_all,pcp_all&hmSubId=&hmEmail=9vf1XqjqMcOJtjKRWG5MpleRWY7ycbnr0&NID=1023053899&email_hash=84a52623c783e72aa80486ece0ad108e&mpweb=1323-185310-3205063','Behavior|Preventive|Tuberculosis|False|Dermatology|Urology|Medicine|Asthma|Total|General|Clinical|Gastroenterology|Ophthalmology|Critical Care|Oncology|Lung|Neurology|Psychiatry|Rheumatology|Health|Cardiology',207R00000X,1
8058,97236,'Online Medical Journal',https://www.cancertherapyadvisor.com/home/decision-support-in-medicine/pediatrics/common-birthmarks/,Medicine|Cardiology|Dermatology|Surgery|Anesthesia|Sinus|Endocrine|Male|Pediatrics|Urology|Child|Neonatal|Small|Chronic|Newborn|Lung|General|Neoplasms|Female|Gastroenterology|Psychiatry|Cysts|Clinical|Laser|Ophthalmology|Neonates|Biopsy|Diagnosis|Oral|Surgical|False|Total|Rheumatology|Newborns|Congenital|Genetic|Infected|Trauma|Neurology|Oncology|Large,2084P0800X,1
92856,93436,'Online Medical Journal',https://www.renalandurologynews.com/home/news/urology/prostate-cancer/survival-outcomes-in-gleason-9-10-pca-similar-with-radiation-surgery/,Cardiovascular|Clinical|Rheumatology|Transplantation|Total|Medicine|General|Cardiology|Neurology|Oncology|Ophthalmology|Surgery|Premature|Biopsy|Anemia|Nephritis|Psychiatry|False|Chronic|Reproductive|Gastroenterology|Health|Dermatology|Urology,207RC0200X,1
98739,100323726,'Online Medical Journal',https://www.pulmonologyadvisor.com/home/drug-database/,'Medicine|Tuberculosis|False|Oncology|Psychiatry|Clinical|Ophthalmology|Rheumatology|Gastroenterology|Critical Care|Asthma|Urology|Pulmonologists|Lung|Cardiology|Neurology|Health|Dermatology|Rhinitis|General',2084N0400X,1
41092,71483,'Online Medical Journal',https://www.clinicalpainadvisor.com/slideshow/uncategorized/ortho-dx-alcoholism-induced-avascular-necrosis-of-the-hip/,'Total|Genetic|General|Induced|Aged|Chronic|Urology|Medicine|False|Trauma|Orthopedics|Clinical|Diagnosis|Bone Marrow|Cardiology',207Q00000X,1
8016,55119,'Online Medical Journal',https://www.cureus.com/articles/23167-the-public-health-concerns-of-marijuana-legalization-an-overview-of-current-trends,'Health Facilities|Critical Care|Mental Health|Dental|Surgical|Chronic|Oral|Preventive|Pathology|Oncology|Cardiac Tamponade|Lung|Controlled|Large|Anesthesiology|Nuclear Medicine|Hospitals|Age Groups|Myocardial Infarction|General|Dentistry|Small|Trauma|Vocational|Cardiology|Dermatology|Neurology|Preventive Medicine|Health Services|Emergency Medicine|Transplantation|Educational|Resuscitation|General Practice|Behavior|Technology|Induced|Total|Orthopedics|Physical Medicine & Rehabilitation|Medicine|Attitude|Rehabilitation|Cardiac|Psychological|Neurological Surgery|Otolaryngology|Psychiatry|Rheumatology|Behavioral Sciences|Clinical|False|Surgery|Urology|Aged|Health|Emotions|Specialties|Male|Gastroenterology|Ophthalmology|Pediatrics',2084N0400X,1
