ID,IS_HCP,taxClass,TAXONOMY
129860,0,674,?
129861,0,235,?
129862,0,242,?
129863,1,115,2084P0804X
129864,1,346,?
129865,0,0,207R00000X
129866,1,205,207Q00000X
129867,0,15,207RG0100X
129868,0,172,207Q00000X
129869,1,66,174400000X
129870,1,603,?
129871,1,292,?
129872,1,141,2084N0400X
129873,1,1865,?
129874,1,384,?
129875,0,1866,?
129876,0,16,2084P0800X
129877,0,16,2084P0800X
129878,1,378,?
129879,0,283,?
129880,0,649,?
129881,0,11,208000000X
129882,0,190,2084N0400X
129883,0,0,207R00000X
129884,0,23,207RI0200X
129885,0,20,2084P0800X
129886,0,307,?
129887,0,80,2084P0800X
129888,1,392,?
129889,0,185,207Q00000X
129890,1,1867,?
129891,0,3,207Q00000X
129892,0,28,2084N0400X
129893,0,20,2084P0800X
129894,1,72,2084N0400X
129895,0,3,207Q00000X
129896,1,392,?
129897,0,468,?
129898,0,3,207Q00000X
129899,0,9,207Q00000X
129900,0,20,2084P0800X
129901,1,222,?
129902,1,852,?
129903,0,1750,?
129904,0,86,207R00000X
129905,0,809,?
129906,0,0,207R00000X
129907,0,0,207R00000X
129908,0,414,?
129909,0,171,363L00000X
129910,0,415,?
129911,1,60,2084N0400X
129912,1,1301,?
129913,0,737,?
129914,1,115,2084P0804X
129915,0,9,207Q00000X
129916,0,3,207Q00000X
129917,0,1868,?
129918,1,52,207Q00000X
129919,0,206,207R00000X
129920,1,525,?
129921,0,19,2084N0400X
129922,1,236,?
129923,0,9,207Q00000X
129924,0,253,?
129925,1,1869,?
129926,1,876,?
129927,0,1655,?
129928,1,51,2084B0040X
129929,1,99,207P00000X
129930,1,51,2084B0040X
129931,1,195,207RR0500X
129932,1,585,?
129933,0,1426,?
129934,0,185,207Q00000X
129935,0,138,207Q00000X
129936,1,114,2084P0800X
129937,1,77,207Q00000X
129938,0,0,207R00000X
129939,1,1870,?
129940,1,57,363L00000X
129941,0,103,207N00000X
129942,1,46,2084N0400X
129943,0,93,2084P0800X
129944,0,93,2084P0800X
129945,1,1871,?
129946,1,178,207RI0200X
129947,0,49,208000000X
129948,0,20,2084P0800X
129949,0,546,?
129950,1,1872,?
129951,0,20,2084P0800X
129952,1,90,2084P0800X
129953,0,9,207Q00000X
129954,0,28,2084N0400X
129955,0,98,207Q00000X
129956,0,0,207R00000X
129957,1,46,2084N0400X
129958,0,9,207Q00000X
129959,1,73,207RP1001X
129960,0,15,207RG0100X
129961,1,147,207RR0500X
129962,1,56,207Q00000X
129963,1,42,2084N0400X
129964,0,15,207RG0100X
129965,0,104,2084P0802X
129966,1,166,2084P0800X
129967,0,581,?
129968,0,106,207ND0101X
129969,0,206,207R00000X
129970,0,414,?
129971,1,1873,?
129972,1,811,?
129973,0,6,2085R0203X
129974,1,99,207P00000X
129975,0,3,207Q00000X
129976,0,134,2084P0800X
129977,1,66,174400000X
129978,1,115,2084P0804X
129979,0,28,2084N0400X
129980,0,243,?
129981,0,247,?
129982,0,15,207RG0100X
129983,1,232,?
129984,1,243,?
129985,1,1874,?
129986,0,758,?
129987,1,115,2084P0804X
129988,1,59,2084N0402X
129989,0,210,?
129990,0,49,208000000X
129991,0,1875,?
129992,0,16,2084P0800X
129993,0,321,?
129994,1,1016,?
129995,1,114,2084P0800X
129996,0,23,207RI0200X
129997,0,414,?
129998,1,1876,?
129999,1,1877,?
130000,0,680,?
130001,1,51,2084B0040X
130002,0,80,2084P0800X
130003,1,51,2084B0040X
130004,0,464,?
130005,0,971,?
130006,0,0,207R00000X
130007,0,23,207RI0200X
130008,1,2,2084N0400X
130009,0,0,207R00000X
130010,0,31,2084N0400X
130011,1,1878,?
130012,0,90,2084P0800X
130013,1,344,?
130014,0,300,?
130015,0,20,2084P0800X
130016,1,1008,?
130017,0,464,?
130018,1,90,2084P0800X
130019,0,0,207R00000X
130020,1,384,?
130021,0,1506,?
130022,0,139,207Q00000X
130023,0,332,?
130024,1,1879,?
130025,0,103,207N00000X
130026,0,690,?
130027,0,134,2084P0800X
130028,0,373,?
130029,0,0,207R00000X
130030,0,769,?
130031,1,2,2084N0400X
130032,0,917,?
130033,0,274,?
130034,0,129,207RP1001X
130035,0,150,2084P0804X
130036,0,247,?
130037,1,379,?
130038,1,116,2084N0400X
130039,0,3,207Q00000X
130040,0,36,207RC0000X
130041,0,1880,?
130042,1,839,?
130043,1,115,2084P0804X
130044,0,16,2084P0800X
130045,0,0,207R00000X
130046,1,77,207Q00000X
130047,0,134,2084P0800X
130048,0,1511,?
130049,0,125,207R00000X
130050,1,322,?
130051,1,1881,?
130052,1,130,207RX0202X
130053,1,42,2084N0400X
130054,0,20,2084P0800X
130055,0,55,2084N0400X
130056,0,809,?
130057,0,15,207RG0100X
130058,0,9,207Q00000X
130059,1,96,207R00000X
130060,0,15,207RG0100X
130061,0,0,207R00000X
130062,1,92,2084P0800X
130063,0,98,207Q00000X
130064,0,1830,?
130065,0,1204,?
130066,0,16,2084P0800X
130067,0,0,207R00000X
130068,0,16,2084P0800X
130069,1,51,2084B0040X
130070,0,135,2084P0804X
130071,0,170,2084P0800X
130072,1,1764,?
130073,1,236,?
130074,0,139,207Q00000X
130075,1,1882,?
130076,0,674,?
130077,1,147,207RR0500X
130078,1,89,2084P0800X
130079,0,1406,?
130080,1,73,207RP1001X
130081,0,0,207R00000X
130082,1,999,?
130083,0,48,2084P0800X
130084,0,150,2084P0804X
130085,0,88,2084A2900X
130086,1,382,?
130087,0,103,207N00000X
130088,0,15,207RG0100X
130089,1,1265,?
130090,1,1883,?
130091,0,0,207R00000X
130092,0,286,?
130093,0,3,207Q00000X
130094,1,164,207R00000X
130095,0,93,2084P0800X
130096,0,320,?
130097,0,93,2084P0800X
130098,0,41,2084N0402X
130099,0,134,2084P0800X
130100,0,9,207Q00000X
130101,0,144,207R00000X
130102,0,90,2084P0800X
130103,0,16,2084P0800X
130104,1,51,2084B0040X
130105,1,143,2084P0800X
130106,0,16,2084P0800X
130107,1,59,2084N0402X
130108,1,46,2084N0400X
130109,0,40,208000000X
130110,0,0,207R00000X
130111,0,477,?
130112,1,504,?
130113,0,519,?
130114,0,19,2084N0400X
130115,1,66,174400000X
130116,0,1884,?
130117,0,283,?
130118,0,624,?
130119,0,171,363L00000X
130120,1,257,?
130121,0,123,2084N0400X
130122,1,46,2084N0400X
130123,0,16,2084P0800X
130124,0,1399,?
130125,0,125,207R00000X
130126,0,27,208M00000X
130127,1,92,2084P0800X
130128,1,141,2084N0400X
130129,1,42,2084N0400X
130130,1,1182,?
130131,1,231,?
130132,0,192,207Q00000X
130133,0,93,2084P0800X
130134,0,103,207N00000X
130135,0,390,?
130136,0,185,207Q00000X
130137,1,840,?
130138,0,405,?
130139,0,520,?
130140,0,1450,?
130141,0,3,207Q00000X
130142,1,212,?
130143,0,21,2084N0400X
130144,1,1289,?
130145,1,59,2084N0402X
130146,1,59,2084N0402X
130147,1,219,?
130148,0,139,207Q00000X
130149,0,931,?
130150,0,90,2084P0800X
130151,0,191,2084P0800X
130152,1,386,?
130153,1,1885,?
130154,1,153,2084N0400X
130155,1,1886,?
130156,0,0,207R00000X
130157,1,382,?
130158,1,345,?
130159,0,49,208000000X
130160,0,0,207R00000X
130161,1,722,?
130162,1,231,?
130163,1,17,2084P0800X
130164,1,115,2084P0804X
130165,0,0,207R00000X
130166,0,369,?
130167,1,1887,?
130168,0,1888,?
130169,0,568,?
130170,1,59,2084N0402X
130171,1,1889,?
130172,0,697,?
130173,0,207,?
130174,0,116,2084N0400X
130175,1,160,2084P0015X
130176,0,332,?
130177,0,16,2084P0800X
130178,0,27,208M00000X
130179,0,9,207Q00000X
130180,0,116,2084N0400X
130181,0,15,207RG0100X
130182,0,435,?
130183,0,484,?
130184,0,1890,?
130185,0,31,2084N0400X
130186,0,415,?
130187,0,1891,?
130188,1,1892,?
130189,0,9,207Q00000X
130190,0,334,?
130191,1,146,207QS0010X
130192,0,1396,?
130193,0,187,207R00000X
130194,0,0,207R00000X
130195,0,0,207R00000X
130196,0,3,207Q00000X
130197,1,212,?
130198,0,125,207R00000X
130199,0,223,?
130200,1,73,207RP1001X
130201,0,459,?
130202,0,3,207Q00000X
130203,0,242,?
130204,0,175,207N00000X
130205,0,1370,?
130206,0,139,207Q00000X
130207,0,35,363LP0200X
130208,0,116,2084N0400X
130209,1,29,207R00000X
130210,1,51,2084B0040X
130211,0,123,2084N0400X
130212,0,90,2084P0800X
130213,0,3,207Q00000X
130214,0,329,?
130215,1,160,2084P0015X
130216,1,222,?
130217,1,1288,?
130218,1,99,207P00000X
130219,1,386,?
130220,1,115,2084P0804X
130221,1,2,2084N0400X
130222,1,474,?
130223,0,16,2084P0800X
130224,1,1893,?
130225,0,192,207Q00000X
130226,1,683,?
130227,1,296,?
130228,1,29,207R00000X
130229,0,61,2084N0400X
130230,0,190,2084N0400X
130231,0,16,2084P0800X
130232,0,27,208M00000X
130233,1,7,2084N0400X
130234,0,16,2084P0800X
130235,0,31,2084N0400X
130236,0,9,207Q00000X
130237,1,1894,?
130238,0,52,207Q00000X
130239,0,103,207N00000X
130240,0,297,?
130241,1,42,2084N0400X
130242,1,115,2084P0804X
130243,0,1895,?
130244,1,1896,?
130245,1,59,2084N0402X
130246,0,809,?
130247,0,247,?
130248,0,0,207R00000X
130249,0,103,207N00000X
130250,1,1099,?
130251,0,3,207Q00000X
130252,0,1368,?
130253,1,115,2084P0804X
130254,0,5,2084P0800X
130255,0,16,2084P0800X
130256,1,212,?
130257,0,917,?
130258,0,93,2084P0800X
130259,0,102,207Q00000X
130260,0,436,?
130261,0,125,207R00000X
130262,0,1897,?
130263,1,153,2084N0400X
130264,0,223,?
130265,0,28,2084N0400X
130266,0,123,2084N0400X
130267,0,320,?
130268,0,281,?
130269,0,12,207L00000X
130270,1,147,207RR0500X
130271,0,419,?
130272,0,5,2084P0800X
130273,0,103,207N00000X
130274,0,31,2084N0400X
130275,1,51,2084B0040X
130276,1,544,?
130277,1,1898,?
130278,1,115,2084P0804X
130279,1,840,?
130280,0,103,207N00000X
130281,0,329,?
130282,1,47,2084N0600X
130283,1,59,2084N0402X
130284,1,29,207R00000X
130285,0,41,2084N0402X
130286,1,154,2084N0400X
130287,0,240,?
130288,1,17,2084P0800X
130289,0,1899,?
130290,1,90,2084P0800X
130291,0,15,207RG0100X
130292,1,493,?
130293,0,1900,?
130294,0,0,207R00000X
130295,0,362,?
130296,1,377,?
130297,1,29,207R00000X
130298,0,163,207Q00000X
130299,1,1078,?
130300,0,289,?
130301,0,123,2084N0400X
130302,1,7,2084N0400X
130303,0,148,2084N0400X
130304,1,116,2084N0400X
130305,0,93,2084P0800X
130306,0,599,?
130307,0,0,207R00000X
130308,0,3,207Q00000X
130309,0,3,207Q00000X
130310,0,129,207RP1001X
130311,0,138,207Q00000X
130312,1,344,?
130313,0,91,363A00000X
130314,1,42,2084N0400X
130315,1,585,?
130316,1,1901,?
130317,0,15,207RG0100X
130318,0,11,208000000X
130319,0,16,2084P0800X
130320,1,42,2084N0400X
130321,0,737,?
130322,0,150,2084P0804X
130323,1,7,2084N0400X
130324,0,61,2084N0400X
130325,0,20,2084P0800X
130326,0,9,207Q00000X
130327,1,256,?
130328,0,1902,?
130329,0,16,2084P0800X
130330,1,48,2084P0800X
130331,0,234,?
130332,0,239,?
130333,1,47,2084N0600X
130334,0,86,207R00000X
130335,1,59,2084N0402X
130336,0,9,207Q00000X
130337,1,59,2084N0402X
130338,1,29,207R00000X
130339,1,320,?
130340,0,3,207Q00000X
130341,0,137,2084P0804X
130342,0,607,?
130343,0,24,2084N0400X
130344,0,185,207Q00000X
130345,1,559,?
130346,1,1276,?
130347,1,114,2084P0800X
130348,1,29,207R00000X
130349,0,23,207RI0200X
130350,0,116,2084N0400X
130351,1,1525,?
130352,1,114,2084P0800X
130353,0,103,207N00000X
130354,0,0,207R00000X
130355,0,0,207R00000X
130356,0,40,208000000X
130357,1,46,2084N0400X
130358,1,659,?
130359,0,1511,?
130360,0,171,363L00000X
130361,0,355,?
130362,0,20,2084P0800X
130363,0,1019,?
130364,1,2,2084N0400X
130365,0,0,207R00000X
130366,0,16,2084P0800X
130367,0,130,207RX0202X
130368,0,41,2084N0402X
130369,0,171,363L00000X
130370,0,15,207RG0100X
130371,0,130,207RX0202X
130372,0,80,2084P0800X
130373,0,33,2084P0800X
130374,0,1903,?
130375,0,103,207N00000X
130376,1,147,207RR0500X
130377,0,1087,?
130378,0,1746,?
130379,1,7,2084N0400X
130380,1,371,?
130381,0,1904,?
130382,1,29,207R00000X
130383,1,115,2084P0804X
130384,0,395,?
130385,0,305,?
130386,0,134,2084P0800X
130387,0,103,207N00000X
130388,0,0,207R00000X
130389,1,1586,?
130390,0,258,?
130391,0,1905,?
130392,0,40,208000000X
130393,1,401,?
130394,0,463,?
130395,1,164,207R00000X
130396,1,1617,?
130397,0,91,363A00000X
130398,0,370,?
130399,0,190,2084N0400X
130400,0,139,207Q00000X
130401,1,42,2084N0400X
130402,0,9,207Q00000X
130403,1,1224,?
130404,1,143,2084P0800X
130405,0,1014,?
130406,0,477,?
130407,0,155,207T00000X
130408,0,28,2084N0400X
130409,1,1906,?
130410,0,98,207Q00000X
130411,0,33,2084P0800X
130412,0,697,?
130413,0,90,2084P0800X
130414,0,41,2084N0402X
130415,1,294,?
130416,0,109,207RI0011X
130417,0,302,?
130418,0,1907,?
130419,0,769,?
130420,0,1473,?
130421,0,206,207R00000X
130422,1,1908,?
130423,1,158,2084P0800X
130424,1,401,?
130425,0,599,?
130426,0,3,207Q00000X
130427,0,72,2084N0400X
130428,0,678,?
130429,1,1909,?
130430,1,90,2084P0800X
130431,0,273,?
130432,0,9,207Q00000X
130433,1,1910,?
130434,0,27,208M00000X
130435,0,49,208000000X
130436,1,128,207R00000X
130437,0,54,2084N0400X
130438,0,93,2084P0800X
130439,0,240,?
130440,1,90,2084P0800X
130441,0,1495,?
130442,0,41,2084N0402X
130443,0,11,208000000X
130444,0,0,207R00000X
130445,1,7,2084N0400X
130446,1,368,?
130447,1,243,?
130448,0,90,2084P0800X
130449,1,219,?
130450,1,294,?
130451,0,1911,?
130452,0,52,207Q00000X
130453,0,0,207R00000X
130454,0,9,207Q00000X
130455,1,448,?
130456,0,779,?
130457,0,72,2084N0400X
130458,0,9,207Q00000X
130459,0,290,?
130460,0,11,208000000X
130461,0,329,?
130462,1,378,?
130463,0,16,2084P0800X
130464,0,1912,?
130465,1,559,?
130466,0,748,?
130467,0,0,207R00000X
130468,0,23,207RI0200X
130469,0,80,2084P0800X
130470,1,1361,?
130471,1,871,?
130472,0,16,2084P0800X
130473,0,366,?
130474,1,1182,?
130475,0,130,207RX0202X
130476,1,90,2084P0800X
130477,1,213,?
130478,0,16,2084P0800X
130479,1,198,363LA2100X
130480,0,159,2084N0400X
130481,0,3,207Q00000X
130482,1,128,207R00000X
130483,0,28,2084N0400X
130484,0,1913,?
130485,1,1914,?
130486,0,1369,?
130487,0,247,?
130488,1,92,2084P0800X
130489,0,15,207RG0100X
130490,0,9,207Q00000X
130491,1,7,2084N0400X
130492,1,541,?
130493,1,178,207RI0200X
130494,0,139,207Q00000X
130495,0,1915,?
130496,0,135,2084P0804X
130497,0,206,207R00000X
130498,0,49,208000000X
130499,1,141,2084N0400X
130500,0,187,207R00000X
130501,0,28,2084N0400X
130502,1,1916,?
130503,0,23,207RI0200X
130504,1,115,2084P0804X
130505,0,1157,?
130506,0,210,?
130507,1,1362,?
130508,0,16,2084P0800X
130509,0,371,?
130510,0,139,207Q00000X
130511,1,79,207Q00000X
130512,1,344,?
130513,0,123,2084N0400X
130514,1,66,174400000X
130515,0,305,?
130516,1,115,2084P0804X
130517,0,0,207R00000X
130518,0,155,207T00000X
130519,1,141,2084N0400X
130520,1,17,2084P0800X
130521,0,88,2084A2900X
130522,0,16,2084P0800X
130523,0,3,207Q00000X
130524,0,23,207RI0200X
130525,1,260,?
130526,0,16,2084P0800X
130527,0,33,2084P0800X
130528,1,51,2084B0040X
130529,0,16,2084P0800X
130530,0,0,207R00000X
130531,0,28,2084N0400X
130532,1,1917,?
130533,1,1918,?
130534,0,0,207R00000X
130535,0,15,207RG0100X
130536,1,1822,?
130537,0,16,2084P0800X
130538,0,0,207R00000X
130539,0,28,2084N0400X
130540,0,86,207R00000X
130541,1,305,?
130542,1,1919,?
130543,1,344,?
130544,0,550,?
130545,0,16,2084P0800X
130546,0,61,2084N0400X
130547,0,174,207R00000X
130548,0,223,?
130549,1,1573,?
130550,0,174,207R00000X
130551,0,1335,?
130552,1,262,?
130553,1,92,2084P0800X
130554,0,144,207R00000X
130555,1,178,207RI0200X
130556,0,49,208000000X
130557,0,28,2084N0400X
130558,1,59,2084N0402X
130559,1,1920,?
130560,0,0,207R00000X
130561,1,1921,?
130562,0,41,2084N0402X
130563,0,20,2084P0800X
130564,0,409,?
130565,1,29,207R00000X
130566,0,26,2084P0800X
130567,1,1922,?
130568,0,333,?
130569,1,808,?
130570,0,436,?
130571,0,371,?
130572,0,0,207R00000X
130573,0,1923,?
130574,0,139,207Q00000X
130575,0,49,208000000X
130576,1,232,?
130577,0,243,?
130578,0,49,208000000X
130579,0,182,207R00000X
130580,0,139,207Q00000X
130581,0,15,207RG0100X
130582,0,3,207Q00000X
130583,1,139,207Q00000X
130584,1,261,?
130585,1,544,?
130586,1,386,?
130587,1,29,207R00000X
130588,1,1813,?
130589,0,15,207RG0100X
130590,0,20,2084P0800X
130591,1,90,2084P0800X
130592,1,114,2084P0800X
130593,0,203,2084N0400X
130594,0,3,207Q00000X
130595,1,116,2084N0400X
130596,1,520,?
130597,0,0,207R00000X
130598,0,11,208000000X
130599,0,242,?
130600,1,51,2084B0040X
130601,1,29,207R00000X
130602,1,164,207R00000X
130603,1,1685,?
130604,1,92,2084P0800X
130605,1,507,?
130606,0,0,207R00000X
130607,0,103,207N00000X
130608,1,1924,?
130609,0,9,207Q00000X
130610,0,40,208000000X
130611,0,329,?
130612,0,103,207N00000X
130613,0,1925,?
130614,0,1108,?
130615,1,320,?
130616,1,262,?
130617,0,243,?
130618,0,1899,?
130619,0,744,?
130620,1,7,2084N0400X
130621,0,135,2084P0804X
130622,0,31,2084N0400X
130623,0,3,207Q00000X
130624,0,16,2084P0800X
130625,1,344,?
130626,1,1926,?
130627,0,138,207Q00000X
130628,1,7,2084N0400X
130629,0,1374,?
130630,1,882,?
130631,0,49,208000000X
130632,1,1385,?
130633,0,61,2084N0400X
130634,0,155,207T00000X
130635,0,320,?
130636,1,29,207R00000X
130637,1,194,207RG0300X
130638,1,392,?
130639,0,150,2084P0804X
130640,1,143,2084P0800X
130641,0,144,207R00000X
130642,0,3,207Q00000X
130643,0,144,207R00000X
130644,0,15,207RG0100X
130645,1,47,2084N0600X
130646,0,0,207R00000X
130647,0,16,2084P0800X
130648,0,223,?
130649,0,109,207RI0011X
130650,0,144,207R00000X
130651,1,686,?
130652,0,0,207R00000X
130653,1,792,?
130654,1,1927,?
130655,0,49,208000000X
130656,0,3,207Q00000X
130657,1,1928,?
130658,0,402,?
130659,1,1431,?
130660,0,542,?
130661,0,210,?
130662,1,600,?
130663,0,90,2084P0800X
130664,1,73,207RP1001X
130665,1,264,?
130666,0,40,208000000X
130667,0,0,207R00000X
130668,0,435,?
130669,1,1272,?
130670,0,1929,?
130671,0,422,?
130672,0,1930,?
130673,0,171,363L00000X
130674,0,9,207Q00000X
130675,0,16,2084P0800X
130676,1,232,?
130677,0,798,?
130678,0,851,?
130679,0,103,207N00000X
130680,0,61,2084N0400X
130681,0,137,2084P0804X
130682,0,1931,?
130683,0,31,2084N0400X
130684,0,90,2084P0800X
130685,0,0,207R00000X
130686,1,222,?
130687,0,31,2084N0400X
130688,0,19,2084N0400X
130689,1,66,174400000X
130690,0,240,?
130691,0,1111,?
130692,1,141,2084N0400X
130693,0,15,207RG0100X
130694,0,223,?
130695,1,116,2084N0400X
130696,1,17,2084P0800X
130697,0,9,207Q00000X
130698,0,235,?
130699,0,103,207N00000X
130700,0,965,?
130701,0,1932,?
130702,1,1933,?
130703,1,29,207R00000X
130704,1,236,?
130705,0,15,207RG0100X
130706,0,736,?
130707,0,16,2084P0800X
130708,1,112,207R00000X
130709,1,1934,?
130710,1,1935,?
130711,0,9,207Q00000X
130712,1,505,?
130713,1,147,207RR0500X
130714,0,16,2084P0800X
130715,0,28,2084N0400X
130716,0,1936,?
130717,1,46,2084N0400X
130718,1,158,2084P0800X
130719,1,590,?
130720,0,9,207Q00000X
130721,0,9,207Q00000X
130722,0,983,?
130723,0,365,?
130724,0,31,2084N0400X
130725,0,129,207RP1001X
130726,0,247,?
130727,1,141,2084N0400X
130728,0,23,207RI0200X
130729,1,1749,?
130730,0,31,2084N0400X
130731,1,1261,?
130732,0,19,2084N0400X
130733,0,24,2084N0400X
130734,1,1231,?
130735,0,33,2084P0800X
130736,0,132,207RH0003X
130737,0,3,207Q00000X
130738,0,16,2084P0800X
130739,0,1937,?
130740,0,49,208000000X
130741,1,1938,?
130742,1,58,2084P0800X
130743,1,25,2084P0800X
130744,0,206,207R00000X
130745,1,141,2084N0400X
130746,1,1939,?
130747,1,347,?
130748,0,16,2084P0800X
130749,0,90,2084P0800X
130750,0,3,207Q00000X
130751,0,190,2084N0400X
130752,0,49,208000000X
130753,0,129,207RP1001X
130754,1,724,?
130755,1,29,207R00000X
130756,0,3,207Q00000X
130757,0,1940,?
130758,0,185,207Q00000X
130759,1,7,2084N0400X
130760,1,66,174400000X
130761,0,185,207Q00000X
130762,1,683,?
130763,0,287,?
130764,0,365,?
130765,1,1941,?
130766,0,103,207N00000X
130767,0,27,208M00000X
130768,1,222,?
130769,0,9,207Q00000X
130770,1,1477,?
130771,1,59,2084N0402X
130772,1,449,?
130773,0,49,208000000X
130774,0,1272,?
130775,1,214,?
130776,1,882,?
130777,1,315,?
130778,1,48,2084P0800X
130779,0,0,207R00000X
130780,0,599,?
130781,1,42,2084N0400X
130782,1,193,207L00000X
130783,0,103,207N00000X
130784,1,219,?
130785,0,129,207RP1001X
130786,0,3,207Q00000X
130787,1,840,?
130788,0,109,207RI0011X
130789,0,365,?
130790,0,206,207R00000X
130791,0,978,?
130792,0,137,2084P0804X
130793,0,15,207RG0100X
130794,1,94,2084N0400X
130795,1,66,174400000X
130796,0,15,207RG0100X
130797,0,16,2084P0800X
130798,0,38,207RE0101X
130799,0,3,207Q00000X
130800,1,555,?
130801,0,139,207Q00000X
130802,1,116,2084N0400X
130803,1,493,?
130804,0,191,2084P0800X
130805,0,1942,?
130806,0,750,?
130807,0,3,207Q00000X
130808,0,0,207R00000X
130809,0,234,?
130810,1,227,?
130811,0,23,207RI0200X
130812,0,97,207RH0003X
130813,1,7,2084N0400X
130814,0,28,2084N0400X
130815,1,164,207R00000X
130816,0,27,208M00000X
130817,0,530,?
130818,1,688,?
130819,1,66,174400000X
130820,0,40,208000000X
130821,1,137,2084P0804X
130822,1,1943,?
130823,0,1830,?
130824,1,291,?
130825,1,1944,?
130826,1,504,?
130827,1,1945,?
130828,1,808,?
130829,0,40,208000000X
130830,0,519,?
130831,0,0,207R00000X
130832,0,779,?
130833,0,15,207RG0100X
130834,0,298,?
130835,0,3,207Q00000X
130836,0,171,363L00000X
130837,0,137,2084P0804X
130838,1,46,2084N0400X
130839,0,9,207Q00000X
130840,0,1246,?
130841,0,21,2084N0400X
130842,1,99,207P00000X
130843,0,37,363A00000X
130844,0,284,?
130845,0,103,207N00000X
130846,1,51,2084B0040X
130847,0,15,207RG0100X
130848,0,1253,?
130849,0,1946,?
130850,1,596,?
130851,1,77,207Q00000X
130852,0,267,?
130853,0,55,2084N0400X
130854,1,115,2084P0804X
130855,1,212,?
130856,0,1947,?
130857,1,58,2084P0800X
130858,1,637,?
130859,0,0,207R00000X
130860,0,0,207R00000X
130861,0,720,?
130862,0,190,2084N0400X
130863,0,307,?
130864,1,94,2084N0400X
130865,1,683,?
130866,0,9,207Q00000X
130867,0,247,?
130868,0,31,2084N0400X
130869,0,182,207R00000X
130870,0,103,207N00000X
130871,1,1685,?
130872,0,15,207RG0100X
130873,1,115,2084P0804X
130874,1,51,2084B0040X
130875,0,1948,?
130876,1,94,2084N0400X
130877,1,85,207Q00000X
130878,1,1894,?
130879,1,143,2084P0800X
130880,0,49,208000000X
130881,0,34,207RG0100X
130882,1,90,2084P0800X
130883,0,125,207R00000X
130884,1,816,?
130885,0,90,2084P0800X
130886,1,1949,?
130887,0,448,?
130888,0,0,207R00000X
130889,1,143,2084P0800X
130890,0,588,?
130891,0,20,2084P0800X
130892,0,1950,?
130893,0,28,2084N0400X
130894,0,309,?
130895,0,208,?
130896,0,1951,?
130897,1,1952,?
130898,0,571,?
130899,1,94,2084N0400X
130900,0,3,207Q00000X
130901,0,237,?
130902,0,16,2084P0800X
130903,1,500,?
130904,0,80,2084P0800X
130905,0,137,2084P0804X
130906,0,1953,?
130907,0,0,207R00000X
130908,1,715,?
130909,1,99,207P00000X
130910,1,51,2084B0040X
130911,1,90,2084P0800X
130912,0,98,207Q00000X
130913,1,7,2084N0400X
130914,0,393,?
130915,0,234,?
130916,0,0,207R00000X
130917,0,93,2084P0800X
130918,0,0,207R00000X
130919,1,379,?
130920,0,0,207R00000X
130921,0,150,2084P0804X
130922,1,307,?
130923,0,19,2084N0400X
130924,0,90,2084P0800X
130925,0,24,2084N0400X
130926,1,342,?
130927,1,1954,?
130928,1,116,2084N0400X
130929,1,128,207R00000X
130930,0,103,207N00000X
130931,1,17,2084P0800X
130932,0,39,207Q00000X
130933,0,624,?
130934,0,86,207R00000X
130935,0,23,207RI0200X
130936,0,317,?
